Unnamed: 0,movieId,count,mean_ratings,genres,name,year,image
11183,1427,804,2.578358209,"['Action', 'Thriller']",Turbulence,1997,https://image.tmdb.org/t/p/w500/gnsxWkxWHPXMOAzXvS7aKMSKP0N.jpg
11184,6316,610,2.57704918,"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Musical']",The Wiz,1978,https://image.tmdb.org/t/p/w500/rgKukXAbkpIv8pYKwKaj8IDunPq.jpg
11185,606,1569,2.576481836,"['Fantasy', 'Horror']",Candyman: Farewell to the Flesh,1995,https://image.tmdb.org/t/p/w500/2scgM9dFaHEppWb3tS99gCAh8KX.jpg
11186,70898,138,2.576086957,['Comedy'],Post Grad,2009,https://image.tmdb.org/t/p/w500/yM1QcAtEGkzAM3HFznXj8kvjyDk.jpg
11187,212,487,2.575975359,"['Adventure', 'Comedy', 'Crime', 'Mystery']",Bushwhacked,1995,https://image.tmdb.org/t/p/w500/j3H0POtvl0Tt4Meesvp7HX6JxAv.jpg
11188,1702,5404,2.575869726,"['Children', 'Comedy', 'Fantasy']",Flubber,1997,https://image.tmdb.org/t/p/w500/bnKvk04icAyCO1KjqhsaEXBO9aJ.jpg
11189,1468,1213,2.575845012,"['Comedy', 'Romance']",Booty Call,1997,https://image.tmdb.org/t/p/w500/1pQpHVm3AXIwbBUnwGEQ0q95E0L.jpg
11190,57536,278,2.575539568,['Comedy'],Strange Wilderness,2008,https://image.tmdb.org/t/p/w500/eDEKfmeQ5ZhdKqtig97L5gyi7NR.jpg
11191,2902,1275,2.575294118,"['Horror', 'Mystery', 'Thriller']",Psycho II,1983,https://image.tmdb.org/t/p/w500/sJAPRj3vHmjV4z97YK84iDovYlm.jpg
11192,32296,2030,2.574630542,"['Adventure', 'Comedy', 'Crime']",Miss Congeniality 2: Armed and Fabulous,2005,https://image.tmdb.org/t/p/w500/gcYoIHND3ugn2VH1cNHHNQasEyI.jpg
11193,4544,1816,2.573788546,"['Comedy', 'Sci-Fi']",Short Circuit 2,1988,https://image.tmdb.org/t/p/w500/gn9Wa1fgrje1uqxiBpFjGOjUT74.jpg
11194,214922,136,2.573529412,['(no genres listed)'],Love. Wedding. Repeat,2020,https://image.tmdb.org/t/p/w500/u0MV99rB1hv8tkjtBJHfwIGCVKD.jpg
11195,202519,252,2.573412698,"['Comedy', 'Horror']",Child's Play,2019,https://image.tmdb.org/t/p/w500/rpS7ROczWulqfaXG2klYapULXKm.jpg
11196,5768,191,2.573298429,"['Comedy', 'Fantasy']",Modern Problems,1981,https://image.tmdb.org/t/p/w500/aH21h3sMMN3r6d9I8VSBw28fW7V.jpg
11197,3780,137,2.572992701,['Sci-Fi'],Rocketship X-M,1950,https://image.tmdb.org/t/p/w500/kEODdwwJBEROPYpFUPWHSAm1ZTJ.jpg
11198,2786,427,2.572599532,['Comedy'],Haunted Honeymoon,1986,https://image.tmdb.org/t/p/w500/jBCucUiw7Incipok1xvUa9AVhW.jpg
11199,59900,3720,2.572311828,['Comedy'],You Don't Mess with the Zohan,2008,https://image.tmdb.org/t/p/w500/gBhLQmpCPoKFMCGsulMbIFzrBID.jpg
11200,2995,3192,2.571428571,"['Horror', 'Thriller']",House on Haunted Hill,1999,https://image.tmdb.org/t/p/w500/weiGTsZqBglKxkIn5xj1nEjxn81.jpg
11201,6324,105,2.571428571,"['Comedy', 'Drama']",It Runs in the Family,2003,https://image.tmdb.org/t/p/w500/2CQG3q7IhiaJyC4YIQZE8P0DWWB.jpg
11202,891,2211,2.570330167,"['Horror', 'Thriller']",Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers),1995,https://image.tmdb.org/t/p/w500/noCnM8nEI2bEDSdKHh0RKbwBwbC.jpg
11203,191483,630,2.56984127,"['Horror', 'Mystery', 'Thriller']",The Nun,2018,https://image.tmdb.org/t/p/w500/sFC1ElvoKGdHJIWRpNB3xWJ9lJA.jpg
11204,97643,230,2.569565217,"['Horror', 'Thriller']",[REC]³ 3 Génesis,2012,https://image.tmdb.org/t/p/w500/tI1534q0Up7PBcLdXdFerLmIXn3.jpg
11205,3839,247,2.568825911,['Horror'],Phantasm IV: Oblivion,1998,https://image.tmdb.org/t/p/w500/emYCK6gn5OHIwYJcsQInTYyUaF4.jpg
11206,7148,109,2.568807339,"['Drama', 'Romance']",Love Don't Cost a Thing,2003,https://image.tmdb.org/t/p/w500/88zspc72LIkfiuMnGpHnsWCuqEH.jpg
11207,30791,153,2.568627451,['Horror'],Hellraiser: Inferno,2000,https://image.tmdb.org/t/p/w500/ayzU5tfrtrqaAdVOhLFXuNxcqHx.jpg
11208,70641,190,2.568421053,['Comedy'],Miss March,2009,https://image.tmdb.org/t/p/w500/cWjaFmJ2pjMcWeKh00PJ3zOBMOq.jpg
11209,1168,227,2.568281938,"['Action', 'Adventure', 'Horror']",Bad Moon,1996,https://image.tmdb.org/t/p/w500/1RobAQaPIYV2PBmkb4XISbsQZPe.jpg
11210,144982,221,2.567873303,"['Horror', 'Thriller']",Paranormal Activity: The Ghost Dimension,2015,https://image.tmdb.org/t/p/w500/liH857ClOwCQ1cmdIh5DNUEgLmi.jpg
11211,173,16833,2.567427078,"['Action', 'Crime', 'Sci-Fi']",Judge Dredd,1995,https://image.tmdb.org/t/p/w500/cfSnKn8NDU3m8UxihjVcYprA0Aq.jpg
11212,3403,210,2.566666667,"['Drama', 'Thriller']",Raise the Titanic,1980,https://image.tmdb.org/t/p/w500/a8u1FiMXdOlNfhHlpjAr48seQ2g.jpg
11213,86059,398,2.566582915,"['Animation', 'Children', 'Comedy']",Hop,2011,https://image.tmdb.org/t/p/w500/hRa9MJTgCbSuL3h2CVPwUdYOWJH.jpg
11214,45361,353,2.566572238,"['Drama', 'Horror', 'Mystery', 'Thriller']","American Haunting, An",2005,https://image.tmdb.org/t/p/w500/5ePaCimd7cA9zYNib8WfIbWnrCf.jpg
11215,2088,3740,2.566042781,"['Adventure', 'Comedy', 'Musical']",Popeye,1980,https://image.tmdb.org/t/p/w500/hCCp4pESgYY6uTFARYf4UYV1BdU.jpg
11216,7257,432,2.565972222,"['Comedy', 'Crime', 'Thriller']",The Big Bounce,2004,https://image.tmdb.org/t/p/w500/x03suj1pUhtafDDqeXc8cFkDQ7n.jpg
11217,3453,663,2.56561086,"['Drama', 'Romance']",Here on Earth,2000,https://image.tmdb.org/t/p/w500/f5kgDoIYpKFCV2EyAlEUwS18srS.jpg
11218,2668,1555,2.565594855,"['Horror', 'Sci-Fi']",Swamp Thing,1982,https://image.tmdb.org/t/p/w500/7BGaE9A7UeyxH29aeFbQfzEmIi0.jpg
11219,4390,446,2.565022422,"['Crime', 'Drama', 'Thriller']",Rape Me (Baise-moi),2000,https://image.tmdb.org/t/p/w500/fYijiVwEyP2JsDuSenGOsFNXEbn.jpg
11220,5621,2827,2.564202335,"['Action', 'Comedy']",The Tuxedo,2002,https://image.tmdb.org/t/p/w500/2agrcNQRtgTsN5SbffC4H2BwYW2.jpg
11221,4109,491,2.564154786,"['Drama', 'Thriller']",Flowers in the Attic,1987,https://image.tmdb.org/t/p/w500/30OvZ9dsQwFN6WTTmsG9uieDQCi.jpg
11222,6141,156,2.564102564,['Comedy'],They Call Me Bruce? (a.k.a. A Fistful of Chopsticks),1982,https://image.tmdb.org/t/p/w500/d9OqygwJm9EuBPv3zmVBanSgxti.jpg
11223,90870,235,2.563829787,"['Crime', 'Drama', 'Thriller']",Trespass,2011,https://image.tmdb.org/t/p/w500/yP60huMcPTWOJfplRLi4FQAEQxX.jpg
11224,66659,142,2.563380282,"['Comedy', 'Crime', 'Drama']",Tyler Perry's Madea Goes to Jail,2009,https://image.tmdb.org/t/p/w500/qiXNNmSFXsfUdKDkylBF2LfX0DR.jpg
11225,1798,348,2.563218391,['Thriller'],Hush,1998,https://image.tmdb.org/t/p/w500/8MYep3CqMoPZPbuISXPqzIEpuPv.jpg
11226,65817,112,2.5625,"['Horror', 'Thriller']",Donkey Punch,2008,https://image.tmdb.org/t/p/w500/7kk6dvvPVzZxii2Fez81LJZgtLS.jpg
11227,99721,210,2.561904762,"['Horror', 'Mystery', 'Thriller']",Texas Chainsaw 3D,2013,https://image.tmdb.org/t/p/w500/dwIQ7WDCSiIcNdbferTcU7uI0KV.jpg
11228,54732,981,2.561671764,['Comedy'],Balls of Fury,2007,https://image.tmdb.org/t/p/w500/obrDHxgyGcrbCpKbfsqOICeYy7S.jpg
11229,1431,3391,2.560896491,"['Action', 'Comedy']",Beverly Hills Ninja,1997,https://image.tmdb.org/t/p/w500/kAUtHecWe0KS54jNggapnbHBGTI.jpg
11230,2521,709,2.560648801,"['Action', 'Drama', 'Thriller']",Airport 1975,1974,https://image.tmdb.org/t/p/w500/8OTgJtvqoBsJRH7agyzi9ygyTCw.jpg
11231,5990,264,2.560606061,"['Children', 'Comedy', 'Fantasy']",Pinocchio,2002,https://image.tmdb.org/t/p/w500/fpxjfoxeYR7Ce6APPiNBTOERjBb.jpg
11232,197707,257,2.560311284,['Sci-Fi'],IO,2019,https://image.tmdb.org/t/p/w500/utH781EwjzzXQC6fZUO3cw8L5Ht.jpg
11233,27434,308,2.560064935,"['Horror', 'Mystery']",Darkness,2002,https://image.tmdb.org/t/p/w500/exr5xYRHbj200Y3SxMDGfcT6zla.jpg
11234,3340,312,2.559294872,"['Horror', 'Sci-Fi']",Bride of the Monster,1955,https://image.tmdb.org/t/p/w500/mk9uXv3MGHu2FGRAlqatMtGlk0z.jpg
11235,1975,2125,2.559058824,['Horror'],Friday the 13th Part 2,1981,https://image.tmdb.org/t/p/w500/52n8moWCcqoJyC9aPB3YIsl4TSK.jpg
11236,2107,2562,2.558938329,"['Horror', 'Thriller']",Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode),1998,https://image.tmdb.org/t/p/w500/lqLXUm3oK59sGJKRH2Zjj2m3iMg.jpg
11237,4373,615,2.558536585,['Comedy'],Pootie Tang,2001,https://image.tmdb.org/t/p/w500/fNvx45x4JWHYucpnV2vuKn9TZnV.jpg
11238,91660,423,2.557919622,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",The Darkest Hour,2011,https://image.tmdb.org/t/p/w500/5Ao4qAFbjP7fcFOOdMNvQEnl0Yr.jpg
11239,191469,346,2.557803468,['Adventure'],Robin Hood,2018,https://image.tmdb.org/t/p/w500/AiRfixFcfTkNbn2A73qVJPlpkUo.jpg
11240,61123,1064,2.557800752,"['Comedy', 'Drama', 'Musical', 'Romance']",High School Musical 2,2007,https://image.tmdb.org/t/p/w500/la2kiVWDm2vuB4APZDgCCmuBh4K.jpg
11241,7727,104,2.557692308,['Comedy'],Protocol,1984,https://image.tmdb.org/t/p/w500/7iCRH6gcLhYCQBpiJisKNKuTqwE.jpg
11242,26870,538,2.555762082,['Comedy'],Major League II,1994,https://image.tmdb.org/t/p/w500/vP1UnkIG5oBAWdTZho3yeDmPH00.jpg
11243,128592,145,2.555172414,"['Mystery', 'Thriller']",The Boy Next Door,2015,https://image.tmdb.org/t/p/w500/tM0hpWw3GONam6TKcMMciecHjhT.jpg
11244,100498,1559,2.555163566,"['Action', 'Crime', 'Thriller']","Good Day to Die Hard, A",2013,https://image.tmdb.org/t/p/w500/evxtv4e8Amm436Y5rW16RkGu8pX.jpg
11245,7704,318,2.555031447,['Action'],The Delta Force,1986,https://image.tmdb.org/t/p/w500/lW94s7xxkdOzYcueaqGJwcVVvjt.jpg
11246,2755,183,2.554644809,['Drama'],Light of Day,1987,https://image.tmdb.org/t/p/w500/hFXnASDyZd3i9TOuBPUtJRvfZsK.jpg
11247,69904,102,2.553921569,"['Drama', 'Thriller']",Open Water 2: Adrift,2006,https://image.tmdb.org/t/p/w500/6bbQxUlPTBGYSWHMshG6K2MxtSl.jpg
11248,138610,113,2.553097345,"['Horror', 'Thriller']",The Gallows,2015,https://image.tmdb.org/t/p/w500/4oBk2DsYRO0VuloOX52ROmz2QhU.jpg
11249,1551,323,2.552631579,"['Adventure', 'Children', 'Drama']",Buddy,1997,https://image.tmdb.org/t/p/w500/lYZJOzuUy4fBOBJOoPxkHpvLLkN.jpg
11250,1311,163,2.552147239,['Comedy'],Santa with Muscles,1996,https://image.tmdb.org/t/p/w500/ldxrT4FkyJWENpqy0ZucCu1HgAj.jpg
11251,6800,1095,2.552054795,"['Action', 'Crime']",Cobra,1986,https://image.tmdb.org/t/p/w500/jCxfbTh8JvJil5edhNywxaTHoWv.jpg
11252,2809,283,2.551236749,['Comedy'],Love Stinks,1999,https://image.tmdb.org/t/p/w500/srHcbkCyQFfdmqt5rPQMshxp1Yt.jpg
11253,3826,8822,2.550498753,"['Horror', 'Sci-Fi', 'Thriller']",Hollow Man,2000,https://image.tmdb.org/t/p/w500/nAasMJGaytKKsMGbrXJr0g8OufK.jpg
11254,150294,251,2.549800797,"['Horror', 'Thriller']",The Forest,2016,https://image.tmdb.org/t/p/w500/1TohqCqMbaiuRLJPrPW0vnQP3lE.jpg
11255,6793,2028,2.549309665,"['Children', 'Comedy', 'Drama']",Beethoven,1992,https://image.tmdb.org/t/p/w500/mVb3r5ZOeopEbCbx6kuIAjUz20F.jpg
11256,3802,1623,2.549291436,"['Action', 'Sci-Fi']",Freejack,1992,https://image.tmdb.org/t/p/w500/3n9wCzxIkH2at50XiUWbL5W8aHS.jpg
11257,3597,413,2.54842615,['Comedy'],Whipped,2000,https://image.tmdb.org/t/p/w500/jIVMqADXH1fEAlf8K19FoDZYh0U.jpg
11258,7308,374,2.548128342,"['Adventure', 'Comedy']",King Solomon's Mines,1985,https://image.tmdb.org/t/p/w500/kO5o42Nln0Y3syiv46TrE22lJdM.jpg
11259,274195,507,2.547337278,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Jurassic World Dominion,2022,https://image.tmdb.org/t/p/w500/kAVRgw7GgK1CfYEJq8ME6EvRIgU.jpg
11260,77798,880,2.547159091,"['Fantasy', 'Horror', 'Thriller']","Nightmare on Elm Street, A",2010,https://image.tmdb.org/t/p/w500/t8YEQvPlvRAt9UamhwRC0zsLkCk.jpg
11261,7319,608,2.546875,"['Comedy', 'Horror']",Club Dread,2004,https://image.tmdb.org/t/p/w500/9slWyVotwxZNthMcKoeFaK3tgNz.jpg
11262,7294,578,2.546712803,['Comedy'],Welcome to Mooseport,2004,https://image.tmdb.org/t/p/w500/eQ8EJBJ37kdP0S8WaiAvSrNfhEP.jpg
11263,1623,1203,2.546550291,['Horror'],Wishmaster,1997,https://image.tmdb.org/t/p/w500/t7rep7SCqiy4COUsq2cOcdQwzU0.jpg
11264,3596,379,2.546174142,['Comedy'],Screwed,2000,https://image.tmdb.org/t/p/w500/m6FfMbH1ga1Kp5QI9Nm0ETOIG64.jpg
11265,210571,253,2.545454545,"['Fantasy', 'Horror', 'Sci-Fi']",Fantasy Island,2020,https://image.tmdb.org/t/p/w500/8ZMrZGGW65ePWIgRn1260nA1uUm.jpg
11266,190085,210,2.545238095,"['Action', 'Adventure', 'Mystery', 'Sci-Fi', 'Thriller']",How It Ends,2018,https://image.tmdb.org/t/p/w500/prdFM08mGvVDA6uQxKJh8n8Vek1.jpg
11267,1772,3143,2.544861597,"['Action', 'Comedy', 'Musical']",Blues Brothers 2000,1998,https://image.tmdb.org/t/p/w500/nCoY8UK2x4DWpICipL40Hg4cDmO.jpg
11268,3439,3027,2.544763793,"['Action', 'Children', 'Fantasy']",Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,https://image.tmdb.org/t/p/w500/j1mjUyJgn6JBCPrWFDK69GMe3c.jpg
11269,4248,1623,2.544670364,['Comedy'],Josie and the Pussycats,2001,https://image.tmdb.org/t/p/w500/mHOix87RdBO3YQuyvFFZAZxpt5P.jpg
11270,4341,448,2.544642857,['Comedy'],What's the Worst That Could Happen?,2001,https://image.tmdb.org/t/p/w500/roVPa80bjfbToshzapT8pTfHH91.jpg
11271,4030,1421,2.544334975,['Horror'],Dracula 2000,2000,https://image.tmdb.org/t/p/w500/jnAfl6GSZbBMigL98RJGbOSk4V1.jpg
11272,98203,2362,2.544030483,"['Adventure', 'Drama', 'Fantasy', 'Romance']",The Twilight Saga: Breaking Dawn - Part 2,2012,https://image.tmdb.org/t/p/w500/7IGdPaKujv0BjI0Zd0m0a4CzEjJ.jpg
11273,4666,183,2.543715847,['Comedy'],Skin Deep,1989,https://image.tmdb.org/t/p/w500/js5a48fyxJEUa4xAaarLpkum6Hb.jpg
11274,619,723,2.543568465,['Comedy'],Ed,1996,https://image.tmdb.org/t/p/w500/oSNX3zyTpRMN0ExtOobt7eaJfPD.jpg
11275,210863,257,2.542801556,"['Children', 'Comedy', 'Fantasy']",Dolittle,2020,https://image.tmdb.org/t/p/w500/uoplwswBDy7gsOyrbGuKyPFoPCs.jpg
11276,2892,188,2.542553191,"['Action', 'Drama']",New Rose Hotel,1998,https://image.tmdb.org/t/p/w500/qxq6JeYxsUIqkEN1gef3ljcV68H.jpg
11277,128944,215,2.541860465,"['Action', 'Adventure', 'Children', 'Comedy', 'Sci-Fi']","Honey, We Shrunk Ourselves",1997,https://image.tmdb.org/t/p/w500/nbU3UgIjxNTrSSe2gcOSGQjf55a.jpg
11278,7198,227,2.54185022,"['Comedy', 'Crime', 'Drama', 'Romance']",The Pick-up Artist,1987,https://image.tmdb.org/t/p/w500/8iPuh69U0KUK7R3Z589kepkjOap.jpg
11279,2950,3998,2.540645323,"['Adventure', 'Drama', 'Romance']",The Blue Lagoon,1980,https://image.tmdb.org/t/p/w500/zaoq2K1oPWpF91XZ0aesfUCasqb.jpg
11280,6615,2408,2.540490033,"['Action', 'Horror', 'Thriller']",Freddy vs. Jason,2003,https://image.tmdb.org/t/p/w500/ffoBCQ7y63Tvo48HsJqr1XOiqiV.jpg
11281,206899,347,2.540345821,"['Action', 'Adventure', 'Comedy']",Charlie's Angels,2019,https://image.tmdb.org/t/p/w500/1DPUFG6QnGqzpvEaDEv7TaepycM.jpg
11282,3923,360,2.540277778,"['Horror', 'Sci-Fi']",Return of the Fly,1959,https://image.tmdb.org/t/p/w500/a6w010kxAZfr0wsW7OiZgvkMwtN.jpg
11283,62394,1522,2.540078844,"['Action', 'Crime', 'Drama', 'Thriller']",Max Payne,2008,https://image.tmdb.org/t/p/w500/3cWnCG5NyXJYARO2hmNqfbbgrMA.jpg
11284,192377,100,2.54,"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Horror']",Goosebumps: Haunted Halloween,2018,https://image.tmdb.org/t/p/w500/t2wy38iiMpB8WsgJi3lYeDnGh2H.jpg
11285,7316,765,2.539215686,['Comedy'],Confessions of a Teenage Drama Queen,2004,https://image.tmdb.org/t/p/w500/iDDEeG7cWyZnz2PJmCkCmWL2X5J.jpg
11286,2713,4279,2.538910961,"['Horror', 'Thriller']",Lake Placid,1999,https://image.tmdb.org/t/p/w500/pEszakCP8j9E9S0UPLfEa3Cad3O.jpg
11287,427,3421,2.538439053,"['Drama', 'Mystery', 'Romance', 'Thriller']",Boxing Helena,1993,https://image.tmdb.org/t/p/w500/fL8b32TY3Cxe661kztmzz5AlIM0.jpg
11288,5255,628,2.537420382,['Comedy'],Sorority Boys,2002,https://image.tmdb.org/t/p/w500/tN8HzauIioA4GUEyVV0ik0QGPkD.jpg
11289,3165,383,2.536553525,"['Action', 'Drama']",Boiling Point,1993,https://image.tmdb.org/t/p/w500/xAbdbXLitLxBKzH6r9ACSLAFEXl.jpg
11290,4386,3050,2.536229508,"['Children', 'Comedy']",Cats & Dogs,2001,https://image.tmdb.org/t/p/w500/rM6qLVhApXiXYjMuzSFOESUiVaJ.jpg
11291,97785,401,2.536159601,"['Horror', 'Mystery', 'Thriller']",Silent Hill: Revelation 3D,2012,https://image.tmdb.org/t/p/w500/xBC7bHZ5UglTw4LMd2lTSgXvQXl.jpg
11292,178447,159,2.534591195,"['Horror', 'Thriller']",Cult of Chucky,2017,https://image.tmdb.org/t/p/w500/r5JUiMYfatwYeDkxkLWYUx5GIjY.jpg
11293,7477,133,2.533834586,"['Horror', 'Thriller']",Eye See You (D-Tox),2002,https://image.tmdb.org/t/p/w500/AdLg3zOxCcyWQYKSK86q20dibq.jpg
11295,6558,712,2.533707865,"['Comedy', 'Drama']",Curly Sue,1991,https://image.tmdb.org/t/p/w500/gTQH8fpBPXIPgway7e8AQJ9AKnm.jpg
11296,2778,209,2.533492823,"['Crime', 'Drama', 'Romance', 'Thriller']",Never Talk to Strangers,1995,https://image.tmdb.org/t/p/w500/qA5kyNSSg5W2soPvqgKaAWckIuM.jpg
11297,42740,105,2.533333333,['Comedy'],Looking for Comedy in the Muslim World,2005,https://image.tmdb.org/t/p/w500/vtdtF2mAnUo80c8ZpPzqrQVb6VO.jpg
11298,70334,587,2.533219761,"['Comedy', 'Drama', 'Musical', 'Romance']",Hannah Montana: The Movie,2009,https://image.tmdb.org/t/p/w500/8pwbnmvshHj2yYPYlyJ8K8Yzecy.jpg
11299,2385,1028,2.53307393,"['Comedy', 'Romance']",Home Fries,1998,https://image.tmdb.org/t/p/w500/9Qwi6NdS4lBAv1WIkw04050FFE9.jpg
11300,72696,353,2.532577904,['Comedy'],Old Dogs,2009,https://image.tmdb.org/t/p/w500/kBGqhumfOuDCpIErICWPHcXNvah.jpg
11301,2559,416,2.532451923,"['Animation', 'Children']",The King and I,1999,https://image.tmdb.org/t/p/w500/kbEA2LEFh1MX9EraNQSiq9ajs24.jpg
11302,269872,341,2.530791789,"['Action', 'Adventure', 'Sci-Fi']",Moonfall,2022,https://image.tmdb.org/t/p/w500/odVv1sqVs0KxBXiA8bhIBlPgalx.jpg
11303,2339,392,2.530612245,"['Comedy', 'Romance']",I'll Be Home For Christmas,1998,https://image.tmdb.org/t/p/w500/vzxvMRJtXfqdiwBYzDJXDSIOYWi.jpg
11304,33836,2400,2.530208333,"['Comedy', 'Fantasy', 'Romance']",Bewitched,2005,https://image.tmdb.org/t/p/w500/bQqHksFAeUdozGGABxHJt3YVIyA.jpg
11305,260669,249,2.530120482,"['Crime', 'Horror', 'Thriller']",Halloween Kills,2021,https://image.tmdb.org/t/p/w500/4CclCDyQXBBgz62Qtp3CoflQE5g.jpg
11306,6744,486,2.529835391,"['Comedy', 'Horror']",Once Bitten,1985,https://image.tmdb.org/t/p/w500/eK3dxRrMQGpZ1kLD9wdyOI8urFZ.jpg
11307,4560,151,2.529801325,"['Horror', 'Sci-Fi']",Watchers,1988,https://image.tmdb.org/t/p/w500/nedp9uCRoxM26PfXGPTSLcSK8xC.jpg
11308,135137,1640,2.527743902,"['Action', 'Comedy', 'Sci-Fi']",Pixels,2015,https://image.tmdb.org/t/p/w500/rV5DzghQv6z6Yagak6ysKE77nuf.jpg
11309,2597,507,2.527613412,"['Comedy', 'Romance']",Lost & Found,1999,https://image.tmdb.org/t/p/w500/wWfQyBJL0NaN6sbZha5KuqTfaHy.jpg
11310,7846,472,2.527542373,"['Comedy', 'Horror', 'Sci-Fi']",Tremors 3: Back to Perfection,2001,https://image.tmdb.org/t/p/w500/2dpgRy7ekDUNNk2FxYPkxBcG8li.jpg
11311,112370,2167,2.527226581,"['Action', 'Adventure', 'Sci-Fi']",Transformers: Age of Extinction,2014,https://image.tmdb.org/t/p/w500/jyzrfx2WaeY60kYZpPYepSjGz4S.jpg
11312,3004,1727,2.527214823,"['Comedy', 'Romance']",The Bachelor,1999,https://image.tmdb.org/t/p/w500/lhDn0yzCDkVCzHEtoLdASSLDHxn.jpg
11313,157667,151,2.526490066,['Comedy'],Mother's Day,2016,https://image.tmdb.org/t/p/w500/AvGTqWgDjQ0TwDkApFMAA1BxJOD.jpg
11314,4962,133,2.526315789,"['Adventure', 'Western']",Texas Rangers,2001,https://image.tmdb.org/t/p/w500/69tMHlxiCYlYKGZm1aPH1u7hY88.jpg
11315,4665,384,2.524739583,['Horror'],Shocker,1989,https://image.tmdb.org/t/p/w500/8e6L3fkhO5Lg4APDMd8ZGHMGgdu.jpg
11316,4015,7579,2.523749835,"['Comedy', 'Sci-Fi']","Dude, Where's My Car?",2000,https://image.tmdb.org/t/p/w500/tc6sLnnaOZk08YndHd53aPlUast.jpg
11317,5141,234,2.523504274,['Comedy'],The Bad News Bears in Breaking Training,1977,https://image.tmdb.org/t/p/w500/cAwVRX1EsnSKzvo5HEA4S2rBoDA.jpg
11318,32116,215,2.523255814,['Comedy'],"Oh, God! You Devil",1984,https://image.tmdb.org/t/p/w500/c5h3BXUQfOPPaKMaq3nsOi5H1Bl.jpg
11319,58293,3119,2.522443091,"['Adventure', 'Romance', 'Thriller']","10,000 BC",2008,https://image.tmdb.org/t/p/w500/lg3HcDLC5Kx3RNPQjeXvvS6nen3.jpg
11320,5215,114,2.521929825,"['Comedy', 'Crime']","Oh, Heavenly Dog!",1980,https://image.tmdb.org/t/p/w500/snlRys3j7LI5i4u3uw3mvFWBqXQ.jpg
11321,62912,871,2.521814007,['Musical'],High School Musical 3: Senior Year,2008,https://image.tmdb.org/t/p/w500/2XJZeToQpxA0phMrC8Ez1mIrvjv.jpg
11322,96590,143,2.520979021,"['Action', 'Thriller']",The Cold Light of Day,2012,https://image.tmdb.org/t/p/w500/jLmKMhibZjHUYtsHQLIa5UBwqcc.jpg
11323,5580,167,2.520958084,['Action'],Aspen Extreme,1993,https://image.tmdb.org/t/p/w500/kbXb9XvMZW6GmLJoFf7gkoLBvUR.jpg
11324,4987,220,2.520454545,"['Action', 'Adventure', 'Sci-Fi']",Spacehunter: Adventures in the Forbidden Zone,1983,https://image.tmdb.org/t/p/w500/7RAgXBII8NyApwvX5detCFbH4E3.jpg
11325,8934,207,2.519323671,"['Animation', 'Children', 'Comedy']",Bebe's Kids,1992,https://image.tmdb.org/t/p/w500/uuUHtdsxLqr79QlCCnJNwPkOTTB.jpg
11326,667,1089,2.519283747,['Action'],Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),1996,https://image.tmdb.org/t/p/w500/xVfSGAbOK4FucTwkYrXJjeBFqv4.jpg
11327,4870,161,2.51863354,['Drama'],Dancing at the Blue Iguana,2000,https://image.tmdb.org/t/p/w500/mqnHHF6pductvQGIXfdB37GWNkd.jpg
11328,45074,404,2.518564356,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",The Wild,2006,https://image.tmdb.org/t/p/w500/sxqzaOto1qyUseSg6YpIP9Su5lp.jpg
11329,611,1951,2.518452076,"['Action', 'Horror', 'Sci-Fi']",Hellraiser: Bloodline,1996,https://image.tmdb.org/t/p/w500/eXeQKyfWzcsYYbiEtWy189cTBdB.jpg
11330,50003,420,2.517857143,"['Action', 'Adventure']",DOA: Dead or Alive,2006,https://image.tmdb.org/t/p/w500/lZ6vZka2M0jtH1khYWa8j73E275.jpg
11331,447,227,2.517621145,"['Comedy', 'Romance']",The Favor,1994,https://image.tmdb.org/t/p/w500/ocogLHnGHJtHU0HaMwdRb5dIhjD.jpg
11332,84732,175,2.517142857,"['Horror', 'Mystery', 'Thriller']",Vanishing on 7th Street,2010,https://image.tmdb.org/t/p/w500/8LkZFmL2UHbmP7UnjlRP5gqvvqh.jpg
11333,174371,118,2.516949153,['Comedy'],Once Upon a Time in Venice,2017,https://image.tmdb.org/t/p/w500/5rr7tQfzS0ARqEea3W9SNSFGRzb.jpg
11334,65601,415,2.51686747,"['Horror', 'Thriller']",My Bloody Valentine 3-D,2009,https://image.tmdb.org/t/p/w500/9biIVOMTdvv4aj4a5HClmrK5EHB.jpg
11335,6320,216,2.516203704,['Comedy'],Scenes from a Mall,1991,https://image.tmdb.org/t/p/w500/roF5MQlNBFSV0K3s9ThBPIBglO5.jpg
11336,191441,192,2.515625,"['Action', 'Comedy', 'Crime']",The Happytime Murders,2018,https://image.tmdb.org/t/p/w500/rWxkur51srfVnMn2QOFjE7mbq6h.jpg
